route,keyword_locale,status,score,primary_keyword,keyword_count,title_hit,description_hit,h1_hit,h2_hit,body_hit,body_words,body_keyword_occurrences,keyword_density_pct,h1_count,h2_count,issues,title,description,keywords,h1,h2,file
/en/accessories/fc-fdj-120hd,en,strong,100,FC-FDJ-120HD UAV Engine,4,true,true,true,true,true,1243,12,0.965,1,5,,FC-FDJ-120HD UAV Engine | N-TET Drone Accessories,"FC-FDJ-120HD UAV engine with displacement 120cm3, power/performance 7.35KW(0altitude)/8000rpm.",FC-FDJ-120HD UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-120HD UAV Engine,FC-FDJ-120HD UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-120hd.html
/en/accessories/fc-fdj-170,en,strong,100,FC-FDJ-170 UAV Engine,4,true,true,true,true,true,1267,12,0.947,1,5,,FC-FDJ-170 UAV Engine | N-TET Drone Accessories,"FC-FDJ-170 UAV engine with displacement 170cm3, power/performance 17.5HP/7500rpm, static thrust 35kg/altitude 100m.",FC-FDJ-170 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-170 UAV Engine,FC-FDJ-170 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-170.html
/en/accessories/fc-fdj-200,en,strong,100,FC-FDJ-200 UAV Engine,4,true,true,true,true,true,1255,12,0.956,1,5,,FC-FDJ-200 UAV Engine | N-TET Drone Accessories,"FC-FDJ-200 UAV engine with displacement 200CC, power/performance 20HP/7500rpm.",FC-FDJ-200 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-200 UAV Engine,FC-FDJ-200 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-200.html
/en/accessories/fc-fdj-222,en,strong,100,FC-FDJ-222 UAV Engine,4,true,true,true,true,true,1277,12,0.940,1,5,,FC-FDJ-222 UAV Engine | N-TET Drone Accessories,"FC-FDJ-222 UAV engine with displacement 222.5cm3, power/performance 21.5HP/7500rpm, static thrust 51kg/altitude 100m.",FC-FDJ-222 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-222 UAV Engine,FC-FDJ-222 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-222.html
/en/accessories/fc-fdj-430,en,strong,100,FC-FDJ-430 UAV Engine,4,true,true,true,true,true,1417,12,0.847,1,5,,FC-FDJ-430 UAV Engine | N-TET Drone Accessories,"FC-FDJ-430 UAV engine with displacement 430.8cc, power/performance 42HP at 6800 RPM, static thrust 110kg.",FC-FDJ-430 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-430 UAV Engine,FC-FDJ-430 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-430.html
/en/accessories/fc-fdj-55,en,strong,100,FC-FDJ-55 UAV Engine,4,true,true,true,true,true,1305,12,0.920,1,5,,FC-FDJ-55 UAV Engine | N-TET Drone Accessories,"FC-FDJ-55 UAV engine with displacement 55.6cm3, power/performance 5.5HP/8500rpm, static thrust 14.5kg/altitude 100m.",FC-FDJ-55 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-55 UAV Engine,FC-FDJ-55 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-55.html
/en/accessories/fc-fdj-60,en,strong,100,FC-FDJ-60 UAV Engine,4,true,true,true,true,true,1277,12,0.940,1,5,,FC-FDJ-60 UAV Engine | N-TET Drone Accessories,"FC-FDJ-60 UAV engine with displacement 61cm3, power/performance 7HP/8500rpm, static thrust 15.2kg/altitude 100m.",FC-FDJ-60 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-60 UAV Engine,FC-FDJ-60 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-60.html
/en/accessories/fc-fdj-61,en,strong,100,FC-FDJ-61 UAV Engine,4,true,true,true,true,true,1277,12,0.940,1,5,,FC-FDJ-61 UAV Engine | N-TET Drone Accessories,"FC-FDJ-61 UAV engine with displacement 60cm3, power/performance 6HP/7500rpm, static thrust 15kg/altitude 100m.",FC-FDJ-61 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-61 UAV Engine,FC-FDJ-61 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-61.html
/en/accessories/fc-fdj-70hd,en,strong,100,FC-FDJ-70HD UAV Engine,4,true,true,true,true,true,1245,12,0.964,1,5,,FC-FDJ-70HD UAV Engine | N-TET Drone Accessories,"FC-FDJ-70HD UAV engine with displacement 70cm3, power/performance 4.2KW(0altitude)/8300rpm.",FC-FDJ-70HD UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-70HD UAV Engine,FC-FDJ-70HD UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-70hd.html
/en/accessories/fc-fdj-85,en,strong,100,FC-FDJ-85 UAV Engine,4,true,true,true,true,true,1277,12,0.940,1,5,,FC-FDJ-85 UAV Engine | N-TET Drone Accessories,"FC-FDJ-85 UAV engine with displacement 85cm3, power/performance 8.5HP/9000rpm, static thrust 21kg/altitude 100m.",FC-FDJ-85 UAV Engine | drone accessories | UAV components | industrial UAV parts,FC-FDJ-85 UAV Engine,FC-FDJ-85 UAV Engine Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-fdj-85.html
/en/accessories/fc-l10tr-three-light-gimbal,en,strong,100,FC-L10TR Electro-Optical Gimbal,4,true,true,true,true,true,1815,12,0.661,1,5,,FC-L10TR Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L10TR electro-optical gimbal: 10x continuous optical zoom + thermal imaging + 905nm laser ranging; 5m-1500m laser ranging, weight <=800g.",FC-L10TR Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-L10TR Electro-Optical Gimbal,FC-L10TR Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-l10tr-three-light-gimbal.html
/en/accessories/fc-l40-smart-optical-pod,en,strong,100,FC-L40 Electro-Optical Gimbal,4,true,true,true,true,true,1635,12,0.734,1,5,,FC-L40 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L40 electro-optical gimbal: 40x visible-light optical zoom; Weight <=1kg, dimensions <=Phi115mm x 175mm.",FC-L40 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-L40 Electro-Optical Gimbal,FC-L40 Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-l40-smart-optical-pod.html
/en/accessories/fc-l40t-dual-light-gimbal,en,strong,100,FC-L40T Electro-Optical Gimbal,4,true,true,true,true,true,1751,12,0.685,1,5,,FC-L40T Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L40T electro-optical gimbal: Visible light 1920x1080, 40x zoom range 4.25-170mm; 640x512 thermal imaging, weight <=1.1kg.",FC-L40T Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-L40T Electro-Optical Gimbal,FC-L40T Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-l40t-dual-light-gimbal.html
/en/accessories/fc-l40tr-smart-optical-pod,en,strong,100,FC-L40TR Electro-Optical Gimbal,4,true,true,true,true,true,1799,12,0.667,1,5,,FC-L40TR Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L40TR electro-optical gimbal: 40x visible light + 640x512 thermal imaging + 1535nm laser ranging; 20m-3000m laser ranging, weight <=1.3kg.",FC-L40TR Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-L40TR Electro-Optical Gimbal,FC-L40TR Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-l40tr-smart-optical-pod.html
/en/accessories/fc-l50-smart-optical-pod,en,strong,100,FC-L50 Electro-Optical Gimbal,4,true,true,true,true,true,1659,12,0.723,1,5,,FC-L50 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-L50 electro-optical gimbal: 1280 x 1024 uncooled infrared imaging module; 50mm thermal focal length, weight <=1.5kg.",FC-L50 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-L50 Electro-Optical Gimbal,FC-L50 Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-l50-smart-optical-pod.html
/en/accessories/fc-ln100-dual-light-gimbal,en,strong,100,FC-LN100 Electro-Optical Gimbal,4,true,true,true,true,true,1739,12,0.690,1,5,,FC-LN100 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-LN100 electro-optical gimbal: 4K fixed-focus visible light + 640x512 thermal imaging; Weight <=260g, average power 10w.",FC-LN100 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-LN100 Electro-Optical Gimbal,FC-LN100 Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-ln100-dual-light-gimbal.html
/en/accessories/fc-ln95-dual-light-gimbal,en,strong,100,FC-LN95 Electro-Optical Gimbal,4,true,true,true,true,true,1793,12,0.669,1,5,,FC-LN95 Electro-Optical Gimbal | N-TET Drone Accessories,"FC-LN95 electro-optical gimbal: Fixed-focus dual visible-light cameras, 3840x2160 resolution; Weight <=260g, dimensions <=Phi64mm x 90mm.",FC-LN95 Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-LN95 Electro-Optical Gimbal,FC-LN95 Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-ln95-dual-light-gimbal.html
/en/accessories/fc-max-5330,en,strong,100,FC-MAX 5330 UAV Motor,4,true,true,true,true,true,4676,12,0.257,1,5,,FC-MAX 5330 UAV Motor | N-TET Drone Accessories,FC-MAX 5330 UAV Motor core parameters: Max Thrust: 11 kg / 11.5 kg; Rated Operating Voltage: 12S; KV Value: 220 KV / 260 KV.,FC-MAX 5330 UAV Motor | drone accessories | UAV components | industrial UAV parts,FC-MAX 5330 UAV Motor,FC-MAX 5330 UAV Motor Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-max-5330.html
/en/accessories/fc-mesh-100,en,strong,85,FC-Mesh-100 UAV Data Link,4,true,false,true,true,true,1732,10,0.577,1,5,description 未命中关键词,FC-Mesh-100 UAV Data Link | N-TET Drone Accessories,"FC-Mesh-100 is an airborne self-forming network radio for multi-node UAV communication, relay networking, and air-ground coordination.",FC-Mesh-100 UAV Data Link | drone accessories | UAV components | industrial UAV parts,FC-Mesh-100 UAV Data Link,FC-Mesh-100 UAV Data Link Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-mesh-100.html
/en/accessories/fc-mini-l10tr-smart-optical-pod,en,strong,100,FC-MiniL10TR Electro-Optical Gimbal,4,true,true,true,true,true,1763,12,0.681,1,5,,FC-MiniL10TR Electro-Optical Gimbal | N-TET Drone Accessories,"FC-MiniL10TR electro-optical gimbal: 48MP 10x hybrid zoom visible light + infrared + laser ranging; Weight <=400g, dimensions <=95mm x 97mm x 147mm.",FC-MiniL10TR Electro-Optical Gimbal | drone accessories | UAV components | industrial UAV parts,FC-MiniL10TR Electro-Optical Gimbal,FC-MiniL10TR Electro-Optical Gimbal Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-mini-l10tr-smart-optical-pod.html
/en/accessories/fc-pab-propeller,en,strong,85,FC-PAB UAV Propeller,4,true,false,true,true,true,1507,10,0.664,1,5,description 未命中关键词,FC-PAB UAV Propeller | N-TET Drone Accessories,Dimension range: 15.2~36.2 in; maximum thrust: 26.41kgf (4817RPM); peak propeller efficiency: 17.52gf/W (1476RPM).,FC-PAB UAV Propeller | drone accessories | UAV components | industrial UAV parts,FC-PAB UAV Propeller,FC-PAB UAV Propeller Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-pab-propeller.html
/en/accessories/fc-pad-propeller,en,strong,85,FC-PAD UAV Propeller,4,true,false,true,true,true,1507,10,0.664,1,5,description 未命中关键词,FC-PAD UAV Propeller | N-TET Drone Accessories,Dimension range: 18.3~46.3 in; maximum thrust: 25.10kgf (4663RPM); peak propeller efficiency: 13.99gf/W (1825RPM).,FC-PAD UAV Propeller | drone accessories | UAV components | industrial UAV parts,FC-PAD UAV Propeller,FC-PAD UAV Propeller Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-pad-propeller.html
/en/accessories/fc-pae-propeller,en,strong,85,FC-PAE UAV Propeller,4,true,false,true,true,true,1513,10,0.661,1,5,description 未命中关键词,FC-PAE UAV Propeller | N-TET Drone Accessories,Dimension range: 18.3~32.3 in; maximum thrust: 6.42kgf (6520RPM); peak propeller efficiency: 20.14gf/W (1820RPM).,FC-PAE UAV Propeller | drone accessories | UAV components | industrial UAV parts,FC-PAE UAV Propeller,FC-PAE UAV Propeller Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-pae-propeller.html
/en/accessories/fc-pbf-propeller,en,strong,85,FC-PBF UAV Propeller,4,true,false,true,true,true,1453,10,0.688,1,5,description 未命中关键词,FC-PBF UAV Propeller | N-TET Drone Accessories,Dimension range: 16.1~48.1 in; maximum thrust: 43.52kgf (3373RPM); peak propeller efficiency: 13.97gf/W (1385RPM).,FC-PBF UAV Propeller | drone accessories | UAV components | industrial UAV parts,FC-PBF UAV Propeller,FC-PBF UAV Propeller Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-pbf-propeller.html
/en/accessories/fc-rm10x,en,strong,100,FC-RM10X UAV Motor,4,true,true,true,true,true,2047,12,0.586,1,5,,FC-RM10X UAV Motor | N-TET Drone Accessories,FC-RM10X UAV Motor core parameters: Max Thrust: 12081g/axis @48Vsea level; Recommended Takeoff Weight: 4500-6000g/axis @48Vsea level.,FC-RM10X UAV Motor | drone accessories | UAV components | industrial UAV parts,FC-RM10X UAV Motor,FC-RM10X UAV Motor Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-rm10x.html
/en/accessories/fc-rm30,en,strong,100,FC-RM30 UAV Motor,4,true,true,true,true,true,5397,12,0.222,1,5,,FC-RM30 UAV Motor | N-TET Drone Accessories,FC-RM30 UAV Motor core parameters: Max Thrust: 74.7 kg / 69.6 kg; Rated Operating Voltage: 96S / 24S; KV Value: 10 KV / 43 KV.,FC-RM30 UAV Motor | drone accessories | UAV components | industrial UAV parts,FC-RM30 UAV Motor,FC-RM30 UAV Motor Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-rm30.html
/en/accessories/fc-sjl-100,en,strong,85,FC-SJL-100 UAV Data Link,4,true,false,true,true,true,1586,10,0.631,1,5,description 未命中关键词,FC-SJL-100 UAV Data Link | N-TET Drone Accessories,FC-SJL-100 provides 100km+ air-to-ground video-and-data transmission with a rugged J30J interface layout for UAV and robotic platforms.,FC-SJL-100 UAV Data Link | drone accessories | UAV components | industrial UAV parts,FC-SJL-100 UAV Data Link,FC-SJL-100 UAV Data Link Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-sjl-100.html
/en/accessories/fc-sjl-200,en,strong,85,FC-SJL-200 UAV Data Link,4,true,false,true,true,true,1590,10,0.629,1,5,description 未命中关键词,FC-SJL-200 UAV Data Link | N-TET Drone Accessories,"FC-SJL-200 is an ultra-long-range UAV video-and-data radio supporting 200km+ transmission for integrated video, telemetry, and control links.",FC-SJL-200 UAV Data Link | drone accessories | UAV components | industrial UAV parts,FC-SJL-200 UAV Data Link,FC-SJL-200 UAV Data Link Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-sjl-200.html
/en/accessories/fc-sjl-30,en,strong,85,FC-SJL-30 UAV Data Link,4,true,false,true,true,true,1614,10,0.620,1,5,description 未命中关键词,FC-SJL-30 UAV Data Link | N-TET Drone Accessories,"FC-SJL-30 is a compact UAV video-and-data radio for 30km+ air-to-ground HD video, audio, telemetry, and remote-control data links.",FC-SJL-30 UAV Data Link | drone accessories | UAV components | industrial UAV parts,FC-SJL-30 UAV Data Link,FC-SJL-30 UAV Data Link Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-sjl-30.html
/en/accessories/fc-sjl-380,en,strong,85,FC-SJL-380 UAV Data Link,4,true,false,true,true,true,1592,10,0.628,1,5,description 未命中关键词,FC-SJL-380 UAV Data Link | N-TET Drone Accessories,FC-SJL-380 supports 380km+ ultra-long-range UAV video-and-data transmission for distributed networking and air-to-ground control links.,FC-SJL-380 UAV Data Link | drone accessories | UAV components | industrial UAV parts,FC-SJL-380 UAV Data Link,FC-SJL-380 UAV Data Link Technical Specifications | Get Solution & Quotation | Overview | Technical Specifications | Get Solution & Quotation,.next/server/app/en/accessories/fc-sjl-380.html
